09/09/2012 22:00:00,1.27881,1.27887,1.27934,1.27832,2505
09/09/2012 23:00:00,1.27886,1.27914,1.27957,1.27885,2006
10/09/2012 00:00:00,1.27914,1.27865,1.27926,1.27839,1902
10/09/2012 01:00:00,1.27867,1.27836,1.2789,1.27806,1669
10/09/2012 02:00:00,1.27836,1.27856,1.27892,1.27803,2555
10/09/2012 03:00:00,1.27856,1.27853,1.27936,1.27759,3963
10/09/2012 04:00:00,1.27856,1.27879,1.28035,1.27835,6824
10/09/2012 05:00:00,1.27879,1.27833,1.27912,1.27751,5635
10/09/2012 06:00:00,1.27834,1.27794,1.27863,1.277,5417
10/09/2012 07:00:00,1.27796,1.27838,1.27917,1.27741,5597
10/09/2012 08:00:00,1.2784,1.27786,1.27887,1.27754,4870
10/09/2012 09:00:00,1.27785,1.27858,1.2794,1.27742,5741
10/09/2012 10:00:00,1.27858,1.27804,1.27879,1.27743,6605
10/09/2012 11:00:00,1.27804,1.27853,1.27905,1.27786,6567
10/09/2012 12:00:00,1.27853,1.27947,1.28035,1.27849,4870
10/09/2012 13:00:00,1.27947,1.27829,1.27992,1.27826,2686
10/09/2012 14:00:00,1.27833,1.27802,1.27932,1.27752,2446
10/09/2012 15:00:00,1.27802,1.27694,1.27857,1.2768,2522
10/09/2012 16:00:00,1.27692,1.27585,1.27723,1.27563,3424
10/09/2012 17:00:00,1.27586,1.27583,1.27629,1.27558,1445
10/09/2012 18:00:00,1.27579,1.2758,1.27608,1.27547,945
10/09/2012 19:00:00,1.2758,1.27616,1.27632,1.27573,1198
10/09/2012 20:00:00,1.27616,1.27617,1.27655,1.27599,1343
10/09/2012 21:00:00,1.27614,1.27653,1.27697,1.27607,2756
10/09/2012 22:00:00,1.27654,1.27694,1.27698,1.27621,2897
10/09/2012 23:00:00,1.27694,1.27776,1.27941,1.27681,4021
11/09/2012 00:00:00,1.27776,1.27758,1.27792,1.27726,1735
11/09/2012 01:00:00,1.27756,1.27697,1.27774,1.27687,1543
11/09/2012 02:00:00,1.27697,1.27664,1.2771,1.27621,2932
11/09/2012 03:00:00,1.27665,1.28042,1.2807,1.27587,6952
11/09/2012 04:00:00,1.28041,1.28014,1.28187,1.27929,8926
11/09/2012 05:00:00,1.28013,1.28014,1.28067,1.27856,6455
11/09/2012 06:00:00,1.28015,1.27977,1.28075,1.27921,5585
11/09/2012 07:00:00,1.27977,1.27964,1.27979,1.27875,4302
11/09/2012 08:00:00,1.2796,1.27766,1.27968,1.27682,5675
11/09/2012 09:00:00,1.27766,1.28112,1.28133,1.27735,6305
11/09/2012 10:00:00,1.28112,1.28366,1.28413,1.28074,9645
11/09/2012 11:00:00,1.28366,1.28451,1.28548,1.28244,8144
11/09/2012 12:00:00,1.2845,1.28587,1.28713,1.28422,6899
11/09/2012 13:00:00,1.28586,1.28626,1.28647,1.28576,3107
11/09/2012 14:00:00,1.28627,1.28606,1.28674,1.28577,2724
11/09/2012 15:00:00,1.28606,1.28602,1.28675,1.28583,2939
11/09/2012 16:00:00,1.28602,1.28578,1.28613,1.28547,2364
11/09/2012 17:00:00,1.28578,1.28547,1.28585,1.28523,1710
11/09/2012 18:00:00,1.2855,1.28513,1.2855,1.28445,1053
11/09/2012 19:00:00,1.28516,1.28564,1.28565,1.28489,1436
11/09/2012 20:00:00,1.28567,1.28514,1.28568,1.28496,1411
11/09/2012 21:00:00,1.28515,1.28526,1.28561,1.28495,2353
11/09/2012 22:00:00,1.28526,1.2854,1.28587,1.28464,3311
11/09/2012 23:00:00,1.28542,1.28612,1.28637,1.2853,2215
12/09/2012 00:00:00,1.28612,1.28607,1.28688,1.28584,1932
12/09/2012 01:00:00,1.28607,1.28726,1.28832,1.28595,2943
12/09/2012 02:00:00,1.28726,1.28669,1.28774,1.28659,2207
12/09/2012 03:00:00,1.28667,1.28723,1.28861,1.28662,4647
12/09/2012 04:00:00,1.28725,1.2865,1.2882,1.28546,7201
12/09/2012 05:00:00,1.2865,1.28818,1.2906,1.28157,12847
12/09/2012 06:00:00,1.28818,1.29258,1.29312,1.28815,9333
12/09/2012 07:00:00,1.29257,1.29185,1.29366,1.29164,7029
12/09/2012 08:00:00,1.29185,1.28969,1.29232,1.28937,5965
12/09/2012 09:00:00,1.28969,1.29011,1.29066,1.28873,6759
12/09/2012 10:00:00,1.29011,1.28946,1.29125,1.28863,7714
12/09/2012 11:00:00,1.28948,1.28886,1.29074,1.28763,8412
12/09/2012 12:00:00,1.28886,1.28931,1.29071,1.28869,5985
12/09/2012 13:00:00,1.28933,1.28878,1.2895,1.28859,2872
12/09/2012 14:00:00,1.28878,1.28976,1.28997,1.28873,3229
12/09/2012 15:00:00,1.28976,1.28931,1.29044,1.28907,2778
12/09/2012 16:00:00,1.28934,1.28913,1.28987,1.28905,2402
12/09/2012 17:00:00,1.28912,1.28993,1.29019,1.28907,1766
12/09/2012 18:00:00,1.28994,1.28995,1.29022,1.28978,602
12/09/2012 19:00:00,1.28996,1.29021,1.29043,1.28966,1122
12/09/2012 20:00:00,1.29021,1.29021,1.29037,1.28986,1188
12/09/2012 21:00:00,1.29021,1.29154,1.29174,1.29019,2600
12/09/2012 22:00:00,1.29154,1.29181,1.29193,1.2907,2733
12/09/2012 23:00:00,1.29182,1.29146,1.29204,1.29122,2115
13/09/2012 00:00:00,1.29148,1.29228,1.29237,1.29121,1962
13/09/2012 01:00:00,1.29228,1.29251,1.29295,1.292,2203
13/09/2012 02:00:00,1.29251,1.29243,1.29275,1.29196,2076
13/09/2012 03:00:00,1.29242,1.29146,1.29312,1.29126,4258
13/09/2012 04:00:00,1.29149,1.29097,1.2921,1.29063,6769
13/09/2012 05:00:00,1.29097,1.29203,1.29283,1.29065,6035
13/09/2012 06:00:00,1.29202,1.29052,1.29246,1.29035,5253
13/09/2012 07:00:00,1.29052,1.29049,1.29104,1.29012,4368
13/09/2012 08:00:00,1.29049,1.2907,1.29123,1.29041,3821
13/09/2012 09:00:00,1.29066,1.2901,1.29159,1.28943,6006
13/09/2012 10:00:00,1.2901,1.28995,1.29017,1.28834,6311
13/09/2012 11:00:00,1.28995,1.29067,1.29073,1.28904,7091
13/09/2012 12:00:00,1.29067,1.29109,1.29146,1.29041,5068
13/09/2012 13:00:00,1.29109,1.29083,1.29616,1.28549,10755
13/09/2012 14:00:00,1.29084,1.29615,1.29685,1.2908,9769
13/09/2012 15:00:00,1.29615,1.29854,1.30018,1.29583,8665
13/09/2012 16:00:00,1.29856,1.29895,1.29934,1.29771,4263
13/09/2012 17:00:00,1.29895,1.29889,1.29936,1.29809,2127
13/09/2012 18:00:00,1.29887,1.29867,1.29901,1.2983,810
13/09/2012 19:00:00,1.2987,1.29946,1.29958,1.298,1557
13/09/2012 20:00:00,1.2995,1.2993,1.29962,1.29913,1635
13/09/2012 21:00:00,1.2993,1.29893,1.29933,1.29847,2621
13/09/2012 22:00:00,1.29893,1.30035,1.30159,1.29887,3422
13/09/2012 23:00:00,1.30038,1.30065,1.30117,1.3002,2058
